match_id,utc_date,matchday,season_id,season,home_team,away_team,home_form,away_form,home_form_home,away_form_away,heimquote,home_streak,away_streak,home_goal_diff,away_goal_diff,is_promoted_home,is_promoted_away,winner
540669,2026-04-18 16:30:00,30,2414,2025,Eintracht Frankfurt,RB Leipzig,8,12,10,10,0.5,1,3,0.2,1.4,0,0,AWAY_TEAM
540672,2026-04-19 13:30:00,30,2414,2025,SC Freiburg,1. FC Heidenheim 1846,7,5,7,1,0.5,1,1,0.0,-0.2,0,0,HOME_TEAM
540670,2026-04-19 15:30:00,30,2414,2025,FC Bayern München,VfB Stuttgart,13,10,12,8,0.8333333333333334,3,1,2.6,1.2,0,0,HOME_TEAM
540668,2026-04-19 17:30:00,30,2414,2025,Borussia Mönchengladbach,1. FSV Mainz 05,5,10,8,10,0.3333333333333333,0,0,-0.4,0.6,0,0,DRAW
540682,2026-04-24 18:30:00,31,2414,2025,RB Leipzig,1. FC Union Berlin,12,4,11,3,0.5833333333333334,4,0,1.6,-1.2,0,0,HOME_TEAM
540676,2026-04-25 13:30:00,31,2414,2025,1. FSV Mainz 05,FC Bayern München,10,13,8,13,0.3333333333333333,0,4,0.6,2.4,0,0,AWAY_TEAM
540677,2026-04-25 13:30:00,31,2414,2025,1. FC Köln,Bayer 04 Leverkusen,7,8,5,8,0.3333333333333333,0,0,0.4,0.6,0,0,AWAY_TEAM
540678,2026-04-25 13:30:00,31,2414,2025,FC Augsburg,Eintracht Frankfurt,5,7,10,5,0.4166666666666667,1,0,-0.8,-0.2,0,0,DRAW
540681,2026-04-25 13:30:00,31,2414,2025,VfL Wolfsburg,Borussia Mönchengladbach,4,6,0,1,0.16666666666666666,1,0,-0.8,0.2,0,0,DRAW
540683,2026-04-25 13:30:00,31,2414,2025,1. FC Heidenheim 1846,FC St. Pauli 1910,5,2,5,4,0.16666666666666666,0,0,0.0,-1.6,0,0,HOME_TEAM
540684,2026-04-25 16:30:00,31,2414,2025,Hamburger SV,TSG 1899 Hoffenheim,2,5,5,5,0.25,0,1,-1.4,-1.0,0,0,AWAY_TEAM
540680,2026-04-26 13:30:00,31,2414,2025,VfB Stuttgart,SV Werder Bremen,9,6,12,6,0.6666666666666666,0,1,0.8,-0.4,0,0,DRAW
540679,2026-04-26 15:30:00,31,2414,2025,Borussia Dortmund,SC Freiburg,9,9,9,6,0.75,0,2,0.6,0.2,0,0,HOME_TEAM
540688,2026-05-02 13:30:00,32,2414,2025,TSG 1899 Hoffenheim,VfB Stuttgart,7,7,7,5,0.75,2,0,-0.8,0.6,0,0,DRAW
540690,2026-05-02 13:30:00,32,2414,2025,SV Werder Bremen,FC Augsburg,7,6,6,7,0.3333333333333333,0,0,0.0,-0.4,0,0,AWAY_TEAM
540691,2026-05-02 13:30:00,32,2414,2025,FC Bayern München,1. FC Heidenheim 1846,15,8,15,1,0.8333333333333334,5,1,2.6,0.6,0,0,DRAW
540692,2026-05-02 13:30:00,32,2414,2025,1. FC Union Berlin,1. FC Köln,1,6,5,3,0.25,0,0,-1.8,0.2,0,0,DRAW
540693,2026-05-02 13:30:00,32,2414,2025,Eintracht Frankfurt,Hamburger SV,5,1,10,4,0.5,0,0,-0.4,-1.6,0,0,AWAY_TEAM
540687,2026-05-02 16:30:00,32,2414,2025,Bayer 04 Leverkusen,RB Leipzig,10,15,8,12,0.5833333333333334,1,5,0.8,2.2,0,0,HOME_TEAM
540686,2026-05-03 13:30:00,32,2414,2025,FC St. Pauli 1910,1. FSV Mainz 05,2,7,5,8,0.25,0,0,-1.6,0.0,0,0,AWAY_TEAM
540685,2026-05-03 15:30:00,32,2414,2025,Borussia Mönchengladbach,Borussia Dortmund,4,9,9,10,0.3333333333333333,0,1,-0.2,1.0,0,0,HOME_TEAM
540689,2026-05-03 17:30:00,32,2414,2025,SC Freiburg,VfL Wolfsburg,9,4,7,5,0.5833333333333334,0,0,-0.4,-0.8,0,0,DRAW
540696,2026-05-08 18:30:00,33,2414,2025,Borussia Dortmund,Eintracht Frankfurt,6,5,9,5,0.75,0,0,0.6,-0.4,0,0,HOME_TEAM
540695,2026-05-09 13:30:00,33,2414,2025,VfB Stuttgart,Bayer 04 Leverkusen,5,12,10,11,0.5833333333333334,0,2,0.0,1.4,0,0,HOME_TEAM
540698,2026-05-09 13:30:00,33,2414,2025,TSG 1899 Hoffenheim,SV Werder Bremen,8,4,5,7,0.6666666666666666,0,0,0.2,-0.6,0,0,HOME_TEAM
540699,2026-05-09 13:30:00,33,2414,2025,FC Augsburg,Borussia Mönchengladbach,9,6,8,2,0.4166666666666667,1,1,0.6,0.0,0,0,HOME_TEAM
540701,2026-05-09 13:30:00,33,2414,2025,RB Leipzig,FC St. Pauli 1910,12,2,13,4,0.5833333333333334,0,0,0.6,-1.6,0,0,HOME_TEAM
540694,2026-05-09 16:30:00,33,2414,2025,VfL Wolfsburg,FC Bayern München,5,13,1,13,0.16666666666666666,0,0,-0.6,1.8,0,0,AWAY_TEAM
540697,2026-05-10 13:30:00,33,2414,2025,Hamburger SV,SC Freiburg,4,7,2,6,0.25,1,0,-1.2,-0.6,0,0,HOME_TEAM
540702,2026-05-10 15:30:00,33,2414,2025,1. FC Köln,1. FC Heidenheim 1846,6,8,5,2,0.25,0,0,0.2,0.6,0,0,AWAY_TEAM
540700,2026-05-10 17:30:00,33,2414,2025,1. FSV Mainz 05,1. FC Union Berlin,7,2,5,3,0.3333333333333333,1,0,0.0,-1.0,0,0,AWAY_TEAM
540703,2026-05-16 13:30:00,34,2414,2025,SV Werder Bremen,Borussia Dortmund,4,6,6,7,0.25,0,1,-0.6,0.4,0,0,AWAY_TEAM
540704,2026-05-16 13:30:00,34,2414,2025,1. FC Heidenheim 1846,1. FSV Mainz 05,10,4,8,11,0.25,1,0,1.0,-0.6,0,0,AWAY_TEAM
540705,2026-05-16 13:30:00,34,2414,2025,SC Freiburg,RB Leipzig,7,12,5,9,0.5833333333333334,0,1,-0.6,0.6,0,0,HOME_TEAM
540706,2026-05-16 13:30:00,34,2414,2025,Eintracht Frankfurt,VfB Stuttgart,4,8,7,6,0.4166666666666667,0,1,-0.6,0.8,0,0,DRAW
540707,2026-05-16 13:30:00,34,2414,2025,FC St. Pauli 1910,VfL Wolfsburg,1,5,2,5,0.25,0,0,-1.8,-0.2,0,0,AWAY_TEAM
540708,2026-05-16 13:30:00,34,2414,2025,1. FC Union Berlin,FC Augsburg,4,11,5,7,0.16666666666666666,1,2,-0.6,1.0,0,0,HOME_TEAM
540709,2026-05-16 13:30:00,34,2414,2025,Borussia Mönchengladbach,TSG 1899 Hoffenheim,5,11,11,8,0.4166666666666667,0,1,-0.4,0.6,0,0,HOME_TEAM
540710,2026-05-16 13:30:00,34,2414,2025,FC Bayern München,1. FC Köln,13,5,13,4,0.75,1,0,1.8,-0.2,0,0,HOME_TEAM
540711,2026-05-16 13:30:00,34,2414,2025,Bayer 04 Leverkusen,Hamburger SV,9,6,8,6,0.5833333333333334,0,2,0.4,-1.0,0,0,DRAW
